# Táblázat
"Forrás","Magyarország, DKT-Gemius (15+ belföldi közönség), 2019-01-01 - 2019-01-31"
"Riport","Domains"
"Létrehozva","2021-07-26,16:16:28,CET"
"Periódus","2019-01-01 - 2019-01-31"
"Lokációk","Belföld"
"Platform","Teljes"
"Mutató","Real users"
"Node","Real users","Elérés - Internet","Oldalletöltések","Látogatások","Idő [s] (másodpercek)"
"Internet","6133041","0.9929","8746425972","1706803319","889134634369"
"Internet | blog.hu","3644858","0.5901","37406201","16836573","4617489482"
"Internet | alternativenergia.hu","30200","0.0049","64181","48349","6708394"
"Internet | aquamagazin.hu","28596","0.0046","35181","30786","2936101"
"Internet | gardenista.hu","28579","0.0046","70475","51584","10787295"
"Internet | storyonline.hu","28571","0.0046","77760","53876","3353911"
"Internet | kelet.hu","26982","0.0044","77992","43102","6857244"
"Internet | langlovagok.hu","26276","0.0043","110173","45171","5231600"
"Internet | gyartastrend.hu","25522","0.0041","35230","26439","5171836"
"Internet | szepzold.hu","25457","0.0041","33912","27815","3303571"
"Internet | limarapeksege.hu","24701","0.004","85070","44791","30442630"
"Internet | nyu.hu","24578","0.004","37723","28793","2366403"
"Internet | dimag.hu","24245","0.0039","46312","24340","2691621"
"Internet | parkall.hu","24181","0.0039","45366","34861","4893047"
"Internet | fuzovelkifele.com","24061","0.0039","808067","327653","88308955"
"Internet | turizmusonline.hu","23678","0.0038","95706","55597","10051905"
"Internet | sorok-kozott.hu","23609","0.0038","103736","64529","5992340"
"Internet | rcnews.hu","23461","0.0038","47524","34294","4068804"
"Internet | biztositomagazin.hu","23201","0.0038","35453","32233","3577711"
"Internet | welovebalaton.hu","23199","0.0038","77760","47797","8284159"
"Internet | hazi-mozi.hu","23023","0.0037","49554","33128","5627188"
"Internet | nyugtalotto.hu","22912","0.0037","284092","50225","10157840"
"Internet | ok.hu","22631","0.0037","204332","62253","10028174"
"Internet | ongo.hu","22374","0.0036","67688","29009","6478133"
"Internet | hitelkalkulator.com","22074","0.0036","72851","27765","2554988"
"Internet | kulinarisvilag.hu","21689","0.0035","24889","22859","2425350"
"Internet | tutiblog.com","21303","0.0034","94774","57900","15368560"
"Internet | szuperinfo.hu","21021","0.0034","147543","41342","4912672"
"Internet | goal.com-hu","20245","0.0033","162211","83578","6766574"
"Internet | wmno.hu","19808","0.0032","26858","23034","4552293"
"Internet | videkize.hu","19798","0.0032","39259","25227","3352514"
"Internet | csubakka.hu","19702","0.0032","290305","147385","17257721"
"Internet | ize.hu","19564","0.0032","432704","171670","43122303"
"Internet | mindigo.hu","19434","0.0031","332822","59471","98622833"
"Internet | naplo.hu","19271","0.0031","74253","39315","7733308"
"Internet | minuszos.hu","18796","0.003","22518","20903","1153386"
"Internet | vista.hu","18323","0.003","50847","21526","3682471"
"Internet | totaldamage.hu","17885","0.0029","214360","136662","19929575"
"Internet | noivilag.hu","17761","0.0029","54466","36996","4201849"
"Internet | szelforgo.hu","17466","0.0028","131393","34870","6474667"
"Internet | cornandsoda.com","17311","0.0028","36206","31162","5500227"
"Internet | fogyasztok.hu","17259","0.0028","20201","19195","2230305"
"Internet | eco.hu","16985","0.0027","202900","102696","35797762"
"Internet | racingline.hu","16646","0.0027","92783","72860","6868013"
"Internet | globoport.hu","16537","0.0027","41989","29963","3980484"
"Internet | azutazo.hu","16521","0.0027","17496","16521","1558851"
"Internet | tervezettbaba.hu","16510","0.0027","67122","22861","3233864"
"Internet | kvizpart.hu","16377","0.0027","462437","47122","13233226"
"Internet | mtv.co.hu","16282","0.0026","132735","97613","6094957"
"Internet | beszeljukmac.com","15855","0.0026","41671","32339","2894292"
"Internet | hungarytoday.hu","15817","0.0026","29126","18833","3274883"
"Internet | alkotokboltja.hu","15786","0.0026","72577","21233","2108062"
"Internet | trendfm.hu","15691","0.0025","40153","25484","7811070"
"Internet | pto.hu","15304","0.0025","24981","20952","1896254"
"Internet | kirandulastervezo.hu","15204","0.0025","50620","26043","3000946"
"Internet | nezzsorozatokat.info","15107","0.0024","394774","134609","173082416"
"Internet | nograd24.hu","15083","0.0024","65499","51764","2314512"
"Internet | cnc.hu","14746","0.0024","40140","26186","5815472"
"Internet | antropos.hu","14616","0.0024","19165","16522","1040046"
"Internet | wsfind.com","14430","0.0023","32735","14430","692729"
"Internet | vinoport.hu","14255","0.0023","50267","32466","4710081"
"Internet | eshop24.hu","14250","0.0023","82177","28418","4833145"
"Internet | lobu.hu","14229","0.0023","61876","31873","2590266"
"Internet | divatesstilus.hu","14159","0.0023","34020","14326","1097604"
"Internet | videokedvenc.hu","13995","0.0023","17387","15235","1842583"
"Internet | izletes.hu","13959","0.0023","18427","15456","1081826"
"Internet | porthole.hu","13679","0.0022","18959","14690","2755618"
"Internet | p1race.hu","13607","0.0022","255205","107728","20140091"
"Internet | meglepetes.hu","13602","0.0022","31317","20584","2412226"
"Internet | kertvarazsmagazin.hu","13397","0.0022","35386","20600","3990900"
"Internet | designlakas.hu","13139","0.0021","18303","14032","1325445"
"Internet | videosmart.hu","12610","0.002","24472","17389","3880988"
"Internet | budapestinfo.eu","12561","0.002","34601","19196","114784"
"Internet | penamadridista.hu","12160","0.002","402422","250080","30377123"
"Internet | elelmiszer.hu","11968","0.0019","36469","24041","5046559"
"Internet | mti.hu","11920","0.0019","83613","60358","5098388"
"Internet | manutdfanatics.hu","11765","0.0019","422604","183088","37092219"
"Internet | azoreg.hu","11628","0.0019","17857","14557","3950062"
"Internet | vadaszmester.hu","11014","0.0018","17243","13789","1911090"
"Internet | mese.tv","10806","0.0017","43037","19840","5632973"
"Internet | szoftver-zona.hu","10521","0.0017","37964","23199","1981883"
"Internet | napiaszonline.hu","10477","0.0017","30110","23621","2133458"
"Internet | mesterszakacs.eu","10464","0.0017","24735","14256","2071231"
"Internet | laptopkonyha.hu","10394","0.0017","15015","12430","2208211"
"Internet | sonymax.hu","10227","0.0017","37648","13187","2872178"
"Internet | lovam.hu","10169","0.0016","33454","18229","2989395"
"Internet | primate.hu","10142","-","21228","16919","2370000"
"Internet | hajokonyha.hu","10113","0.0016","13551","11105","1559815"
"Internet | gyaszhir.hu","10107","0.0016","209435","34659","-"
"Internet | noihirek.hu","9747","0.0016","23487","18018","1733907"
"Internet | vehirsport.hu","9493","0.0015","49539","40931","4531693"
"Internet | fototrend.hu","9440","0.0015","118573","23036","5402291"
"Internet | shape.hu","9433","0.0015","33748","16605","1410174"
"Internet | ideal.hu","9365","0.0015","15934","15222","2237067"
"Internet | mobilgamer.hu","9298","0.0015","48618","31455","2146141"
"Internet | hirlista.hu","9119","0.0015","679578","273213","152894361"
"Internet | utisugo.hu","9027","0.0015","29988","13906","2623447"
"Internet | latoszogblog.hu","9020","0.0015","15611","13189","2965806"
"Internet | dibook.hu","8757","0.0014","31663","9595","1521629"
"Internet | viasat6.hu","8757","0.0014","38835","11623","892844"
"Internet | falcokc.hu","8702","0.0014","48669","31200","2240574"
"Internet | seniorplus.hu","8679","0.0014","10944","10251","761577"
"Internet | ementor.hu","8496","0.0014","104997","25172","19416630"
"Internet | repulojegy.hu","8458","0.0014","36966","13393","2804188"
"Internet | manu5.hu","8306","0.0013","105824","45270","88037443"
"Internet | pharmaplaza.hu","7731","0.0013","39571","17731","2367157"
"Internet | mozgasterblog.hu","7628","0.0012","16994","13128","2428639"
"Internet | strand.hu","7528","0.0012","14248","9247","856519"
"Internet | jokamat.hu","7403","0.0012","23615","12396","2255503"
"Internet | deluxe.hu","7264","0.0012","15761","12004","1179976"
"Internet | madridom.hu","7033","0.0011","820284","214458","35010752"
"Internet | bbj.hu","6819","0.0011","26950","17542","4621327"
"Internet | kocka.hu","6717","0.0011","98634","20760","3954798"
"Internet | sonymoviechannel.hu","6603","0.0011","42664","8320","532147"
"Internet | mytaste.hu","6577","0.0011","29538","11199","1790701"
"Internet | nepbetegsegek.hu","6547","0.0011","23220","8642","1059684"
"Internet | funpic.hu","6474","0.001","86841","10043","725252"
"Internet | comedycentral.hu","6452","0.001","11047","9532","1296476"
"Internet | hu.motor1.com","6379","0.001","34743","21718","3270761"
"Internet | etelem.hu","6301","0.001","17074","11628","2037971"
"Internet | blocks.hu","6280","0.001","50353","15290","-"
"Internet | turistashop.hu","6182","0.001","30314","9286","1236638"
"Internet | beerporn.hu","6031","0.001","21915","13489","1757617"
"Internet | drportal.hu","5634","0.0009","30532","11183","3784027"
"Internet | noifriss.hu","5632","0.0009","8358","6932","398214"
"Internet | kektura.hu","5494","0.0009","57936","15579","5539203"
"Internet | mon.hu","5371","0.0009","16814","8411","1197911"
"Internet | nb2.hu","5224","0.0008","45278","24806","3075030"
"Internet | epulettar.hu","4929","-","9544","5153","591000"
"Internet | miferfiak.hu","4727","0.0008","12670","8762","1242462"
"Internet | pozitivnap.hu","4552","0.0007","14584","9623","1725692"
"Internet | ticketportal.hu","4018","0.0007","7992","5862","548327"
"Internet | caramella.hu","4011","0.0006","5464","4534","344681"
"Internet | garancialis.hu","4010","-","8269","4524","93000"
"Internet | talalka.hu","4008","0.0006","126360","22372","6166300"
"Internet | oldalborda.hu","3953","-","7428","4473","648000"
"Internet | gtahungary.co.hu","3898","-","37159","6040","1029000"
"Internet | tubenews.hu","3834","-","5934","4176","276000"
"Internet | mitfozzunkma.hu","3647","0.0006","5969","4349","595062"
"Internet | baratno.com","3512","-","4626","3861","612000"
"Internet | octv.hu","3509","0.0006","12408","8295","765280"
"Internet | pulzar.hu","3467","0.0006","27345","9391","1245675"
"Internet | azember.hu","3448","-","8353","4514","993000"
"Internet | borespiac.hu","3439","-","6776","4172","549000"
"Internet | mainap.hu","3372","-","83240","56351","15774000"
"Internet | borsa.hu","3309","0.0005","19579","13372","1649489"
"Internet | napocska.hu","3273","0.0005","7171","5887","520007"
"Internet | cosplay.hu","3267","-","6061","3949","588000"
"Internet | fifahungary.co.hu","3164","-","18244","4553","852000"
"Internet | startlapkupon.hu","3078","0.0005","8406","4266","1059435"
"Internet | vilagszam.hu","3072","0.0005","6721","6206","465641"
"Internet | tudjatok.hu","3018","0.0005","6528","5315","350978"
"Internet | irodahaz.info","3015","0.0005","10408","5318","948176"
"Internet | kepeslap.com","2977","0.0005","19372","5209","337584"
"Internet | delmagyar.deliapro.hu","2964","0.0005","14746","3416","-"
"Internet | peca.hu","2954","0.0005","118497","36517","6593495"
"Internet | mymusic.hu","2893","-","7304","3373","393000"
"Internet | simshungary.co.hu","2847","-","6743","3604","657000"
"Internet | alomutazo.hu","2810","-","4069","2970","501000"
"Internet | tech-live.hu","2512","-","3425","2642","288000"
"Internet | gyerek-portal.hu","2504","-","8900","2711","273000"
"Internet | nfshungary.co.hu","2485","-","12610","3007","333000"
"Internet | bloki.hu","2425","0.0004","106290","16074","2123976"
"Internet | hirgyujto.hu","2391","-","5915","4925","183000"
"Internet | harpercollins.hu","2321","0.0004","51022","7849","2398868"
"Internet | marmalade.co.hu","2238","-","2772","2374","336000"
"Internet | ozonetvmedia.hu","2185","0.0004","8663","5080","512147"
"Internet | vagy.hu","2181","0.0004","7875","5407","766627"
"Internet | vox.hu","2047","0.0003","25910","12878","1530719"
"Internet | 4x4online.hu","1987","-","100439","14190","3519000"
"Internet | tvn.hu","1986","0.0003","204838","17430","11112801"
"Internet | raktar.info","1961","0.0003","6896","3364","366227"
"Internet | online-nyeremenyjatekok.hu","1855","0.0003","18117","5635","698479"
"Internet | netorian.hu","1722","-","4996","1900","228000"
"Internet | mutargy.com","1690","0.0003","11272","5480","677662"
"Internet | ujszerelem.hu","1667","-","22588","3791","984000"
"Internet | 24ora.hu","1625","-","4689","3715","186000"
"Internet | dunantulinaplo.hu","1599","-","4889","3618","186000"
"Internet | egriszin.hu","1330","-","1829","1427","222000"
"Internet | vakaciozzunk.co.hu","1295","-","1580","1341","123000"
"Internet | topaukcio.hu","1294","-","2627","1449","63000"
"Internet | penge.hu","1219","-","95016","4874","2955000"
"Internet | biokalauz.co.hu","1218","-","1521","1261","147000"
"Internet | onbox.hu","1214","-","17196","12292","3957000"
"Internet | petofinepe.hu","1192","-","3620","2928","147000"
"Internet | huszadikszazad.hu","1060","-","2579","1205","396000"
"Internet | tundus.hu","1058","-","2079","1318","153000"
"Internet | azevfurdoje.hu","1046","-","1737","1237","129000"
"Internet | 2fly.hu","1041","-","5155","1386","327000"
"Internet | gphungary.co.hu","976","-","11172","1669","357000"
"Internet | penzugyguru.co.hu","952","-","1137","1017","126000"
"Internet | somogyihirlap.hu","951","-","1864","1490","78000"
"Internet | ujneplap.hu","943","-","3037","2399","114000"
"Internet | kalauz.hu","923","-","1442","1006","165000"
"Internet | otthonikedvenc.co.hu","867","-","1284","904","99000"
"Internet | bmhirlap.hu","820","-","1782","1369","129000"
"Internet | veszport.hu","813","-","1835","1233","84000"
"Internet | fmhungary.co.hu","790","-","4397","1041","348000"
"Internet | egeszsegfigyelo.hu","782","-","2035","1132","51000"
"Internet | hazesotthon.co.hu","774","-","1027","793","60000"
"Internet | rtlrandi.hu","736","-","153788","16931","5790000"
"Internet | wineloversrendezvenyek.hu","703","-","1346","988","138000"
"Internet | kuzdoter.hu","675","-","1617","1403","144000"
"Internet | tolnainepujsag.hu","662","-","1137","921","102000"
"Internet | atlatszo.hu","662","-","1186","768","153000"
"Internet | hevesmegyeihirlap.hu","517","-","1085","867","60000"
"Internet | nleskuvo.hu","513","-","675","539","57000"
"Internet | szerszampiac.hu","491","-","5105","1791","207000"
"Internet | jobprofi.hu","428","-","2257","680","264000"
"Internet | lelkielet.co.hu","427","-","616","465","15000"
"Internet | design-lakberendezes.hu","366","-","695","388","21000"
"Internet | gamerguru.co.hu","347","-","620","403","3000"
"Internet | szeniormagazin.co.hu","310","-","426","318","45000"
"Internet | itmozaik.co.hu","274","-","394","299","21000"
"Internet | tokajimarcius.hu","238","-","452","285","3000"
"Internet | peshungary.co.hu","231","-","844","277","27000"
"Internet | menandstyle.co.hu","225","-","306","243","15000"
"Internet | topettermek.hu","191","-","502","205","12000"
"Internet | megiden.hu","140","-","188","146","15000"
"Internet | sportrajongo.co.hu","134","-","210","157","9000"
"Internet | divatesszepseg.co.hu","133","-","207","144","3000"
"Internet | swappygame.hu","122","-","249","128","3000"
"Internet | sporehungary.co.hu","117","-","460","149","27000"
"Internet | apamagazin.hu","115","-","147","129","18000"
"Internet | pezsgojunius.hu","108","-","136","112","6000"
"Internet | nbahungary.co.hu","91","-","375","113","6000"
"Internet | kekfrankosaprilis.hu","89","-","131","102","3000"
"Internet | kulturmozaik.co.hu","80","-","126","95","12000"
"Internet | autokalauz.co.hu","63","-","144","80","6000"
"Internet | vital.hu","54","-","423","386","6000"
"Internet | babasoldal.co.hu","45","-","115","57","9000"
"Internet | egeszsegmozaik.co.hu","44","-","143","78","12000"
"Internet | gasztrokalandok.co.hu","42","-","115","68","15000"
"Internet | sikeresceg.co.hu","42","-","80","52","-"
"Internet | kicsisziv.hu","41","-","123","63","6000"
"Internet | moly.hu","39","-","87","80","-"
"Internet | argep.hu","21","-","42","31","-"
"Internet | fesztivalprogram.co.hu","19","-","47","24","3000"
"Internet | bb1.hu","14","-","63","31","27000"
"Internet | snitt.hu","8","-","29","18","-"
"Internet | kiszamolo.hu","5","-","39","29","-"
"Internet | ps4pro.eu","3","-","9","9","-"
"Internet | streetrace.co.hu","2","-","5","4","-"
"Internet | online.film.hu","2","-","3","2","-"
"Internet | fanfic.hu","1","-","2","1","-"
"Internet | markamonitor.hu","1","-","1","1","-"

# Diagramm
"Forrás","Magyarország, DKT-Gemius (15+ belföldi közönség), 2019-01-01 - 2019-01-31"
"Riport","Domains"
"Létrehozva","2021-07-26,16:16:30,CET"
"Periódus","2019-01-01 - 2019-01-31"
"Lokációk","Belföld"
"Platform","Teljes"
"Mutató","Real users"
"Node ID","543981","544316","541419","547103","542753"
"Node neve","24.hu","femina.hu","idokep.hu","index.hu","origo.hu"
"Node útvonal","Internet | Central Médiacsoport | 24.hu","Internet | Indamedia csoport | femina.hu","Internet | Atmedia Group | idokep.hu","Internet | Indamedia csoport | index.hu","Internet | Salesworks | origo.hu"
"Dátum","","","","",""
"2019-01-01 kedd","698392","326138","358692","652506","576663"
"2019-01-02 szerda","782654","395079","461290","794379","672180"
"2019-01-03 csütörtök","714448","334393","473734","804777","612207"
"2019-01-04 péntek","723577","351204","507424","728681","605407"
"2019-01-05 szombat","765253","335474","491367","726852","548839"
"2019-01-06 vasárnap","715606","406671","431786","680803","567227"
"2019-01-07 hétfő","752317","329748","518425","711940","601046"
"2019-01-08 kedd","751286","329708","617162","778233","640561"
"2019-01-09 szerda","677238","323757","506780","748050","615149"
"2019-01-10 csütörtök","674434","346692","444486","762953","587611"
"2019-01-11 péntek","835447","335346","432159","775527","621739"
"2019-01-12 szombat","697398","360705","354554","627036","520677"
"2019-01-13 vasárnap","747505","399279","376586","687098","530368"
"2019-01-14 hétfő","887178","360979","423921","792283","635649"
"2019-01-15 kedd","860533","373691","396215","763330","682456"
"2019-01-16 szerda","753185","359290","364231","756327","725221"
"2019-01-17 csütörtök","683822","364850","382197","748673","667154"
"2019-01-18 péntek","697539","344080","397307","744716","629620"
"2019-01-19 szombat","656530","383996","332295","684363","531828"
"2019-01-20 vasárnap","928495","532895","393281","1050807","688994"
"2019-01-21 hétfő","871658","420126","421102","861267","668458"
"2019-01-22 kedd","778705","364357","486591","801098","665359"
"2019-01-23 szerda","741564","434049","466394","787089","681913"
"2019-01-24 csütörtök","710418","345210","490403","737898","631959"
"2019-01-25 péntek","668214","310068","428884","729792","580776"
"2019-01-26 szombat","726083","393821","353940","734291","556515"
"2019-01-27 vasárnap","702760","424247","409338","708557","556591"
"2019-01-28 hétfő","769000","406770","500381","775470","639086"
"2019-01-29 kedd","749624","416674","384193","747894","642030"
"2019-01-30 szerda","772506","373191","366625","810761","603171"
"2019-01-31 csütörtök","867552","426836","364891","790875","608472"

