# Táblázat
"Forrás","Magyarország, DKT-Gemius (15+ belföldi közönség), 2018-09-01 - 2018-09-30"
"Riport","Domain-ek"
"Létrehozva","2021-07-25,15:02:31,CET"
"Periódus","2018-09-01 - 2018-09-30"
"Lokációk","Belföld"
"Platform","Teljes"
"Mutató","Real users"
"Node","Real users","Elérés - Internet","Oldalletöltések","Látogatások","Idő [s] (másodpercek)"
"Internet","6071538","0.9947","7782268819","1471819869","793553417317"
"Internet | blog.hu","2902548","0.4755","29239124","12678432","3694228207"
"Internet | mtv.co.hu","27093","-","88628","66326","4146000"
"Internet | gondola.hu","27056","0.0044","161856","56149","14337957"
"Internet | snitt.hu","26914","0.0044","204210","85280","28531909"
"Internet | flowcycle.hu","26598","0.0044","47534","39751","7042894"
"Internet | limarapeksege.hu","26328","0.0043","63333","38543","22630052"
"Internet | kecskefeszek.net","25981","0.0043","114909","43606","6770522"
"Internet | szelforgo.hu","25710","0.0042","143893","40717","7814620"
"Internet | eurobarca.hu","25611","0.0042","706108","306861","48178639"
"Internet | latoszogblog.hu","24686","0.004","32144","27581","7132971"
"Internet | minimatine.hu","23585","0.0039","64163","41939","8677206"
"Internet | rcnews.hu","23321","0.0038","40278","34396","3542436"
"Internet | psmagazin.hu","23250","0.0038","36627","29854","3663973"
"Internet | fuzovelkifele.com","22913","0.0038","557692","240463","59819153"
"Internet | ongo.hu","22643","0.0037","57415","24036","5186487"
"Internet | ado1szazalek.com","22520","0.0037","35294","26018","3068644"
"Internet | aquamagazin.hu","22057","0.0036","32216","26397","2347991"
"Internet | nograd24.hu","21427","0.0035","64233","49473","2196365"
"Internet | revizoronline.com","21214","0.0035","38383","27848","6128328"
"Internet | palyazatihirek.eu","21108","0.0035","71897","33654","5178507"
"Internet | izauratv.hu","20944","0.0034","267820","97475","118375126"
"Internet | noivilag.hu","20834","0.0034","34053","26383","2707864"
"Internet | mytaste.hu","20433","0.0033","68119","27550","4528761"
"Internet | 50plusz.hu","20332","0.0033","43962","26373","3506626"
"Internet | ok.hu","20148","0.0033","197422","57707","10775780"
"Internet | globoport.hu","19946","0.0033","30198","21786","3011456"
"Internet | ize.hu","19874","0.0033","348664","154074","31447206"
"Internet | nezzsorozatokat.info","19798","0.0032","310596","108530","127956934"
"Internet | utisugo.hu","19477","0.0032","57624","25356","4319081"
"Internet | biztositomagazin.hu","19440","0.0032","30610","27722","2307949"
"Internet | doily.hu","19378","0.0032","27663","22229","3323150"
"Internet | elle.hu","19295","0.0032","47710","30067","3876834"
"Internet | nyu.hu","19245","0.0032","37807","32929","2927848"
"Internet | sonymoviechannel.hu","19120","-","109338","98739","1473000"
"Internet | naplo.hu","18963","0.0031","55863","27156","5835351"
"Internet | szuperinfo.hu","18944","0.0031","164925","47174","5580817"
"Internet | mitfozzunkma.hu","18837","0.0031","40336","23188","3188313"
"Internet | jatekstart.com","18533","0.003","236700","78062","108673648"
"Internet | alkotokboltja.hu","18108","0.003","72129","20516","2669525"
"Internet | szilveszter.hu","17628","0.0029","34801","18414","1803929"
"Internet | 160gramm.hu","17338","0.0028","56438","25944","6331594"
"Internet | totaldamage.hu","17178","0.0028","174421","98622","16976939"
"Internet | budapestinfo.eu","16589","0.0027","34755","20138","93429"
"Internet | divatesstilus.hu","16432","0.0027","37608","17587","1152349"
"Internet | habostorta.hu","16381","0.0027","25659","20017","1827124"
"Internet | szalonauto.hu","16354","0.0027","389538","43746","15304828"
"Internet | elelmiszer.hu","16342","0.0027","35779","22767","5101896"
"Internet | kutya-tar.hu","16077","0.0026","55295","20532","3647609"
"Internet | goal.com-hu","15779","0.0026","72201","47018","3370732"
"Internet | gyartastrend.hu","15673","0.0026","32057","22400","5034241"
"Internet | mobilgamer.hu","15663","0.0026","39595","26206","1880956"
"Internet | gyerek-portal.hu","15505","0.0025","68265","27106","2625483"
"Internet | tvn.hu","15298","0.0025","1073622","88621","38620168"
"Internet | kelet.hu","15196","0.0025","67196","34949","5431079"
"Internet | designlakas.hu","14852","0.0024","24277","16726","1371083"
"Internet | nyugtalotto.hu","14754","0.0024","176965","29489","6268162"
"Internet | mesterszakacs.eu","14686","0.0024","22164","14972","2213620"
"Internet | beerporn.hu","14623","0.0024","26880","17977","2192550"
"Internet | azoreg.hu","14454","0.0024","21983","18647","5611113"
"Internet | noihirek.hu","14451","0.0024","28935","22077","2377359"
"Internet | kulinarisvilag.hu","14432","0.0024","17461","15386","1868457"
"Internet | veszpremkukac.hu","14366","0.0024","24782","18892","2159450"
"Internet | lifetvmedia.hu","13951","0.0023","31735","23318","2434226"
"Internet | mti.hu","13938","0.0023","77147","54229","4199036"
"Internet | mese.tv","13905","0.0023","35263","16463","5579103"
"Internet | nagyhaszon.hu","13412","0.0022","216086","35838","9836318"
"Internet | beszeljukmac.com","13176","0.0022","54888","38611","3967414"
"Internet | videkize.hu","12889","0.0021","31347","18555","3194262"
"Internet | hitelkalkulator.com","12866","0.0021","43584","15187","1402634"
"Internet | sportmotor.hu","12523","0.0021","148022","32942","6367795"
"Internet | eshop24.hu","12509","0.002","40903","15828","2121013"
"Internet | pto.hu","12302","0.002","19702","15700","1705679"
"Internet | nb2.hu","12274","0.002","64400","34072","3962542"
"Internet | mozgasterblog.hu","11826","0.0019","17610","13053","2614082"
"Internet | tervezettbaba.hu","11228","0.0018","56522","14331","2302280"
"Internet | epulettar.hu","11099","0.0018","14250","12563","443644"
"Internet | vehirsport.hu","11062","0.0018","31531","23155","2494369"
"Internet | cornandsoda.com","10991","0.0018","19433","16175","2712571"
"Internet | brandtrend.hu","10826","0.0018","19210","13070","1165607"
"Internet | mindigo.hu","10669","0.0017","188073","40308","83231630"
"Internet | dimag.hu","10452","0.0017","37990","17882","2177374"
"Internet | antropos.hu","10451","0.0017","14721","11947","843634"
"Internet | peca.hu","10414","0.0017","106087","36831","6127831"
"Internet | cnc.hu","10347","0.0017","31307","19010","4668466"
"Internet | ideal.hu","10273","0.0017","31651","13821","2097256"
"Internet | natursziget.com","10050","0.0016","22850","17044","2962187"
"Internet | tudjatok.hu","9750","0.0016","13512","9862","899262"
"Internet | hungarytoday.hu","9709","0.0016","37375","23657","3725272"
"Internet | borsa.hu","9501","0.0016","14934","11567","1161566"
"Internet | lovam.hu","9256","0.0015","32108","15573","2421749"
"Internet | azutazo.hu","9198","0.0015","14665","12914","1396053"
"Internet | miferfiak.hu","8849","0.0014","12703","9502","1134313"
"Internet | primate.hu","8817","0.0014","15355","13081","1931771"
"Internet | gyaszhir.hu","8804","0.0014","142687","27425","-"
"Internet | kocka.hu","8733","0.0014","86050","16455","3335510"
"Internet | apamagazin.hu","8424","0.0014","8913","8836","502204"
"Internet | kepeslap.com","8424","0.0014","14091","8567","206924"
"Internet | napiaszonline.hu","8352","0.0014","21572","17314","1470084"
"Internet | hu.motor1.com","8318","0.0014","29935","19229","2892081"
"Internet | nagyutazas.hu","8275","0.0014","26010","15906","2950658"
"Internet | shape.hu","8274","0.0014","14060","11807","1042960"
"Internet | ps4pro.eu","8232","0.0013","34152","28751","2455220"
"Internet | mutargy.com","8187","0.0013","28783","12742","1611932"
"Internet | eco.hu","8185","0.0013","152518","96625","35107729"
"Internet | blocks.hu","8051","0.0013","42203","12816","-"
"Internet | pharmaplaza.hu","7938","0.0013","23570","10893","1551364"
"Internet | bloki.hu","7702","0.0013","92117","16786","2643690"
"Internet | oldalborda.hu","7691","0.0013","10092","9033","1009606"
"Internet | laptopkonyha.hu","7656","0.0013","10469","8253","1433379"
"Internet | ementor.hu","7638","0.0013","69273","22209","11404550"
"Internet | strand.hu","7540","0.0012","16050","11075","980908"
"Internet | szoftver-zona.hu","7479","0.0012","24318","14172","1238957"
"Internet | online-nyeremenyjatekok.hu","7463","0.0012","35521","11281","1493569"
"Internet | alternativenergia.hu","7258","0.0012","25156","15471","2307145"
"Internet | fototrend.hu","7131","0.0012","89105","16311","4023054"
"Internet | izletes.hu","7113","0.0012","12737","9442","1093423"
"Internet | startlapkupon.hu","7080","0.0012","12466","7480","391431"
"Internet | mifocink.com","6992","0.0011","16853","13326","1750725"
"Internet | manu5.hu","6881","0.0011","89086","40291","75422885"
"Internet | drportal.hu","6852","0.0011","33051","14092","3463061"
"Internet | vista.hu","6716","0.0011","36729","10912","3315363"
"Internet | porthole.hu","6664","0.0011","20747","13913","2931505"
"Internet | huszadikszazad.hu","6630","0.0011","11100","8655","173086"
"Internet | baratno.com","6591","-","8428","7148","1017000"
"Internet | videosmart.hu","6496","0.0011","23329","16104","3704208"
"Internet | hirlista.hu","6454","0.0011","588553","243838","128537173"
"Internet | egeszsegmagazin.com","6393","0.001","13126","10609","1409065"
"Internet | mon.hu","6341","0.001","13465","8813","1144727"
"Internet | seniorplus.hu","6317","0.001","11350","8701","1025745"
"Internet | dibook.hu","6277","0.001","26596","9824","1218570"
"Internet | hajokonyha.hu","6198","0.001","14152","10827","1867966"
"Internet | pulzar.hu","6174","-","24245","7811","990000"
"Internet | trendfm.hu","6132","0.001","27621","17550","5238147"
"Internet | videokedvenc.hu","6084","0.001","13326","8242","1372493"
"Internet | pozitivnap.hu","6025","-","13529","9003","1797000"
"Internet | nepbetegsegek.hu","5752","-","15543","6118","684000"
"Internet | repulojegy.hu","5732","0.0009","27334","8445","2121571"
"Internet | manutdfanatics.hu","5628","0.0009","257995","121523","21978840"
"Internet | fifahungary.co.hu","5616","-","22960","8056","1107000"
"Internet | kvizpart.hu","5605","0.0009","107967","9089","3378559"
"Internet | fogyasztok.hu","5605","0.0009","10876","9325","1557098"
"Internet | vox.hu","5533","0.0009","20794","10076","941839"
"Internet | talalka.hu","5373","0.0009","124404","22867","5672753"
"Internet | fittanya.hu","5369","-","8419","6491","738000"
"Internet | jokamat.hu","5215","0.0009","17255","9385","1616179"
"Internet | comedycentral.hu","5193","-","6730","5727","591000"
"Internet | meglepetes.hu","5158","0.0008","22210","15495","1936214"
"Internet | bbj.hu","5083","0.0008","26963","15554","3648489"
"Internet | borespiac.hu","4680","-","9923","5775","789000"
"Internet | zenebutik.tv","4649","0.0008","22093","10690","2250586"
"Internet | deluxe.hu","4436","0.0007","13037","11597","1059220"
"Internet | napocska.hu","4362","-","5691","4806","447000"
"Internet | lichitv.hu","4057","0.0007","28748","9338","4271518"
"Internet | mainap.hu","3976","0.0007","81254","54313","15552416"
"Internet | funpic.hu","3854","-","55368","6600","375000"
"Internet | gtahungary.co.hu","3781","-","29294","5439","918000"
"Internet | humorplusz.hu","3734","0.0006","9902","6763","1134870"
"Internet | noifriss.hu","3722","0.0006","9983","6459","352127"
"Internet | hazi-mozi.hu","3602","0.0006","25029","15258","2846485"
"Internet | vagy.hu","3561","-","5636","3902","432000"
"Internet | vadaszmester.hu","3304","-","10954","5309","1032000"
"Internet | harpercollins.hu","3278","0.0005","60778","10332","2257091"
"Internet | sonymax.hu","3258","-","15436","5628","3078000"
"Internet | youtube-mp3.hu","3255","-","7289","4594","603000"
"Internet | ujszerelem.hu","3210","0.0005","21442","4515","1076849"
"Internet | tv2csoport.hu-Prime","3114","0.0005","30989","11205","10148446"
"Internet | lelekmagazin.hu","3062","-","7570","5024","1041000"
"Internet | garancialis.hu","3003","-","7223","3315","138000"
"Internet | most.hu","2989","-","6525","3258","249000"
"Internet | tech-live.hu","2857","-","3991","3108","351000"
"Internet | vilagszam.hu","2854","-","4640","3339","402000"
"Internet | jarmupiac.com","2816","0.0005","15325","6938","769681"
"Internet | termelotol.hu","2798","-","6598","3074","435000"
"Internet | octv.hu","2632","0.0004","11412","7272","957567"
"Internet | caramella.hu","2584","-","4898","3261","459000"
"Internet | ozonetvmedia.hu","2580","-","4859","3267","564000"
"Internet | atw.hu","2569","0.0004","23883","6963","1658623"
"Internet | mymusic.hu","2562","-","5742","2983","300000"
"Internet | marmalade.co.hu","2447","-","3305","2638","219000"
"Internet | simshungary.co.hu","2338","-","5292","3147","678000"
"Internet | autosajto.hu","2168","0.0004","9570","7874","1604217"
"Internet | delmagyar.deliapro.hu","2100","-","21095","4107","-"
"Internet | netorian.hu","2004","-","6240","2331","300000"
"Internet | cosplay.hu","1899","-","4612","2626","333000"
"Internet | prherald.hu","1833","-","2670","2042","426000"
"Internet | elitemagazin.hu","1768","-","2636","1927","240000"
"Internet | 24ora.hu","1759","-","4197","3393","144000"
"Internet | falcokc.hu","1739","0.0003","29516","19413","1630918"
"Internet | nfshungary.co.hu","1717","-","8439","2322","243000"
"Internet | nonprofit.hu","1571","0.0003","19932","8112","1151170"
"Internet | dunantulinaplo.hu","1545","-","5328","3766","195000"
"Internet | alomutazo.hu","1507","-","2368","1662","366000"
"Internet | secu.hu","1477","-","1737","1480","285000"
"Internet | tubenews.hu","1355","-","2478","1742","105000"
"Internet | topaukcio.hu","1347","-","2559","1423","96000"
"Internet | otthonikedvenc.co.hu","1314","-","1851","1460","153000"
"Internet | wsfind.com","1304","0.0002","38817","9073","511763"
"Internet | hazesotthon.co.hu","1300","-","1741","1458","174000"
"Internet | onbox.hu","1262","-","16321","11117","3018000"
"Internet | haerdekel.hu","1220","-","2205","1233","-"
"Internet | gphungary.co.hu","1217","-","9970","1990","408000"
"Internet | pid.hu","1203","-","3484","1856","633000"
"Internet | kiwitv.hu","1158","-","9069","2570","639000"
"Internet | bababirodalom.hu","1151","-","2422","1305","123000"
"Internet | hirgyujto.hu","1143","-","4540","2081","105000"
"Internet | egriszin.hu","1127","-","1639","1241","201000"
"Internet | 2fly.hu","1087","-","4678","1445","537000"
"Internet | kwindoo.com","1065","-","5501","2086","1206000"
"Internet | petofinepe.hu","1053","-","3146","2498","99000"
"Internet | wineloversrendezvenyek.hu","1043","-","1830","1255","57000"
"Internet | fmhungary.co.hu","964","-","6899","1316","384000"
"Internet | biokalauz.co.hu","960","-","1218","1026","144000"
"Internet | adal.hu","922","-","3205","1246","291000"
"Internet | penge.hu","910","-","109326","4348","2958000"
"Internet | egeszsegfigyelo.hu","895","-","2342","1344","69000"
"Internet | somogyihirlap.hu","819","-","1952","1593","87000"
"Internet | minuszos.hu","815","0.0001","8147","5835","407119"
"Internet | bencecsalar.com","793","-","1258","837","87000"
"Internet | lsu.hu","738","-","5668","1841","681000"
"Internet | penzugyguru.co.hu","728","-","911","794","102000"
"Internet | ujneplap.hu","708","-","2150","1746","90000"
"Internet | bmhirlap.hu","701","-","1945","1611","54000"
"Internet | vakaciozzunk.co.hu","686","-","831","711","81000"
"Internet | atlatszo.hu","684","-","1363","821","165000"
"Internet | megiden.hu","639","-","817","651","93000"
"Internet | veszport.hu","620","-","1345","960","60000"
"Internet | hevesmegyeihirlap.hu","588","-","2187","1441","90000"
"Internet | rtlrandi.hu","571","-","98222","11409","4038000"
"Internet | e-a.hu","552","-","1266","680","237000"
"Internet | tolnainepujsag.hu","535","-","928","771","42000"
"Internet | utazasiiroda.hu","527","-","1007","544","54000"
"Internet | kuzdoter.hu","508","-","1119","969","144000"
"Internet | nleskuvo.hu","507","-","871","582","63000"
"Internet | szeniormagazin.co.hu","500","-","626","523","63000"
"Internet | hirklikk.hu","494","-","5729","1234","453000"
"Internet | lelkielet.co.hu","476","-","728","549","87000"
"Internet | jobprofi.hu","468","-","2271","718","207000"
"Internet | szerszampiac.hu","454","-","4975","1711","321000"
"Internet | peshungary.co.hu","327","-","1074","376","24000"
"Internet | sportrajongo.co.hu","327","-","463","368","45000"
"Internet | ipit.hu","313","-","770","351","102000"
"Internet | design-lakberendezes.hu","294","-","599","317","36000"
"Internet | gamerguru.co.hu","251","-","492","318","75000"
"Internet | itmozaik.co.hu","244","-","483","345","90000"
"Internet | talalkapont.hu","242","-","1082","273","21000"
"Internet | funvid.hu","212","-","2464","304","78000"
"Internet | menandstyle.co.hu","207","-","282","219","57000"
"Internet | utazzvelunk.hu","198","-","826","260","51000"
"Internet | sporehungary.co.hu","186","-","761","322","90000"
"Internet | topettermek.hu","173","-","525","184","30000"
"Internet | divatesszepseg.co.hu","152","-","275","178","39000"
"Internet | fanfic.hu","125","-","777","401","27000"
"Internet | kulturmozaik.co.hu","106","-","206","132","33000"
"Internet | swappygame.hu","101","-","290","112","9000"
"Internet | autokalauz.co.hu","96","-","175","111","3000"
"Internet | borbal.hu","80","-","129","99","-"
"Internet | nbahungary.co.hu","71","-","468","117","6000"
"Internet | sikeresceg.co.hu","65","-","100","73","3000"
"Internet | argep.hu","64","-","223","183","21000"
"Internet | kicsisziv.hu","63","-","297","100","18000"
"Internet | gasztrokalandok.co.hu","38","-","137","82","54000"
"Internet | traveltohungary.com","38","-","93","42","3000"
"Internet | premierek.hu","38","-","73","39","-"
"Internet | babasoldal.co.hu","31","-","88","47","15000"
"Internet | egeszsegmozaik.co.hu","30","-","74","40","6000"
"Internet | tokajimarcius.hu","26","-","46","34","-"
"Internet | pezsgojunius.hu","22","-","34","26","-"
"Internet | fesztivalprogram.co.hu","21","-","53","28","-"
"Internet | kekfrankosaprilis.hu","13","-","21","17","-"
"Internet | kiszamolo.hu","7","-","38","35","-"
"Internet | nickelodeon.hu","4","-","9","8","-"
"Internet | zoozoo.hu","2","-","2","2","-"
"Internet | pottyoslabda.hu","1","-","3","3","-"
"Internet | lanchidradio.hu","1","-","1","1","-"
"Internet | hirmagazin.eu","1","-","1","1","-"
"Internet | markamonitor.hu","1","-","2","1","-"
"Internet | macosz.hu","1","-","1","1","-"
"Internet | kreativhobby.hu","1","-","17","17","-"
"Internet | tundus.hu","1","-","8","7","-"
"Internet | ironmanbudapest.hu","1","-","2","2","-"

# Diagramm
"Forrás","Magyarország, DKT-Gemius (15+ belföldi közönség), 2018-09-01 - 2018-09-30"
"Riport","Domain-ek"
"Létrehozva","2021-07-25,15:02:33,CET"
"Periódus","2018-09-01 - 2018-09-30"
"Lokációk","Belföld"
"Platform","Teljes"
"Mutató","Real users"
"Node ID","543981","544316","541419","547103","542753"
"Node neve","24.hu","femina.hu","idokep.hu","index.hu","origo.hu"
"Node útvonal","Internet | Central Médiacsoport | 24.hu","Internet | Indamedia csoport | femina.hu","Internet | Atmedia Group | idokep.hu","Internet | Indamedia csoport | index.hu","Internet | Salesworks | origo.hu"
"Dátum","","","","",""
"2018-09-01 szombat","530162","322743","563363","532197","462204"
"2018-09-02 vasárnap","543225","331492","562872","585967","526557"
"2018-09-03 hétfő","579085","275694","605508","653875","588772"
"2018-09-04 kedd","551473","299408","592144","625122","580872"
"2018-09-05 szerda","534518","300894","451501","625699","545105"
"2018-09-06 csütörtök","549477","334526","396963","659825","578584"
"2018-09-07 péntek","552139","351341","318468","615924","525769"
"2018-09-08 szombat","541053","306933","270792","541702","434048"
"2018-09-09 vasárnap","528846","327134","289525","584219","495450"
"2018-09-10 hétfő","590140","287318","302873","649785","560332"
"2018-09-11 kedd","609554","339686","312683","674812","569902"
"2018-09-12 szerda","661836","289313","278692","775448","684389"
"2018-09-13 csütörtök","616803","278449","304716","702187","612967"
"2018-09-14 péntek","590448","309459","367297","636094","602230"
"2018-09-15 szombat","523370","284401","299730","518596","493761"
"2018-09-16 vasárnap","557441","313962","276668","564539","487981"
"2018-09-17 hétfő","619028","305501","363697","646553","591522"
"2018-09-18 kedd","630005","316793","324910","667153","595690"
"2018-09-19 szerda","619205","321578","347999","642582","616651"
"2018-09-20 csütörtök","688816","284920","362315","639872","632121"
"2018-09-21 péntek","606233","315574","463010","592120","572560"
"2018-09-22 szombat","565829","317952","473414","515717","531872"
"2018-09-23 vasárnap","576709","330607","458338","528337","517566"
"2018-09-24 hétfő","640284","341846","541898","674236","619574"
"2018-09-25 kedd","618536","313153","442877","611566","594440"
"2018-09-26 szerda","534555","313486","380275","608708","573665"
"2018-09-27 csütörtök","498362","288557","339320","565380","575334"
"2018-09-28 péntek","541611","296064","352473","601227","554556"
"2018-09-29 szombat","524538","321676","329244","565223","494039"
"2018-09-30 vasárnap","479690","329363","303770","546830","513557"

